Global Rank,Institution,Country,Sector,Best Country Quartile
531,University of Jinan,CHN,Universities,1
532,"Medtronic Inc, USA",USA,Companies,1
533,"Novartis, Switzerland",CHE,Companies,1
534,Chinese Academy of Inspection and Quarantine,CHN,Government,1
535,Seidman Cancer Center,USA,Health,1
536,General Electric Company *,MUL,Companies,2
537,Institute of Microelectronics,SGP,Government,2
538,Garvan Institute of Medical Research,AUS,Health,1
539,University of North Carolina Health Care,USA,Health,1
540,OHSU Knight Cancer Institute,USA,Health,1
541,Weill Cornell Medicine,USA,Universities,1
542,"Centro de Investigacion Biomedica en Red sobre Enfermedades Neurodegenerativas, Madrid",ESP,Health,1
543,South Central University for Nationalities,CHN,Universities,1
544,National Institute of Arthritis and Musculoskeletal and Skin Diseases,USA,Health,1
545,Leibniz-Institut fur Altersforschung - Fritz-Lipmann-Institut,DEU,Government,1
546,Synopsys Inc *,MUL,Companies,2
547,South China Agricultural University *,CHN,Universities,1
547,University of South Alabama Health System,USA,Health,1
549,"Bayer Corp, USA",USA,Companies,1
550,"Institute of Information Science, Academia Sinica",TWN,Government,1
550,Korea University of Science and Technology,KOR,Universities,1
552,BioTechMed-Graz,AUT,Government,1
553,"Nippon Telegraph and Telephone Corp, USA",USA,Companies,1
554,St Jude Childrens Research Hospital,USA,Health,1
555,Institut Catala de Nanociencia i Nanotecnologia,ESP,Government,1
556,Institut de Genetique et Biologie Moleculaire et Cellulaire,FRA,Government,1
557,"Tata Group, India",IND,Companies,1
558,STMicroelectronics *,MUL,Companies,2
559,University of Washington *,USA,Universities,1
559,"Institute of Process Engineering, Chinese Academy of Sciences",CHN,Government,1
561,North China Electric Power University,CHN,Universities,1
562,Global Energy Interconnection Research Institute,CHN,Non-Profit,1
563,"Computer Network Information Center, Chinese Academy of Sciences",CHN,Government,1
563,Parque Tecnologico de Euskadi *,ESP,Non-Profit,1
565,Hubei University,CHN,Universities,1
566,Tata Group *,MUL,Companies,2
566,China Electric Power Research Institute,CHN,Companies,1
568,Yonsei University *,KOR,Universities,1
569,Technische Universitat Munchen *,DEU,Universities,1
570,"Raytheon Co, USA",USA,Companies,1
571,Daegu Gyeongbuk Institute of Science and Technology,KOR,Universities,1
572,City University of Hong Kong *,HKG,Universities,1
573,Consorzio Nazionale Interuniversitario per le Telecomunicazioni,ITA,Government,1
574,Institut de la Vision,FRA,Government,1
575,Max Planck Institut fur Kolloid und Grenzflachenforschung,DEU,Government,1
576,"Institute of Acoustics, Chinese Academy of Sciences",CHN,Government,1
576,Infineon Technologies *,MUL,Companies,2
578,Beijing Jiaotong University,CHN,Universities,1
579,University of Cambridge *,GBR,Universities,1
580,"Technical Institute of Physics and Chemistry, Chinese Academy of Sciences",CHN,Government,1
581,Helmholtz Zentrum fur Infektionsforschung,DEU,Government,1
581,University College London *,GBR,Universities,1
583,Texas Biomedical Research Institute,USA,Health,1
583,Instituto IMDEA Energia,ESP,Government,1
585,"Xinjiang Technical Institute of Physics and Chemistry, Chinese Academy of Sciences",CHN,Government,1
586,University of Pennsylvania *,USA,Universities,1
586,Institut d'Electronique et des Technologies du Numerique,FRA,Government,1
588,National Institute of Informatics,JPN,Government,1
589,Stanford Medicine,USA,Health,1
590,CIC biomaGUNE,ESP,Government,1
591,Centro Nacional de Microelectronica CS,ESP,Government,1
591,Australian Research Council Centre of Excellence for Nanoscale BioPhotonics,AUS,Government,1
593,Purple Mountain Laboratory,CHN,Government,1
594,Southern Medical University *,CHN,Universities,1
595,Shaanxi University of Science and Technology,CHN,Universities,1
596,Astellas Pharma Inc *,MUL,Companies,2
597,Blood Systems Research Institute,USA,Health,1
597,"Northwestern University, Evanston *",USA,Universities,1
599,State Grid Tianjin Electric Power Co,CHN,Companies,1
600,Fox Chase Cancer Center,USA,Health,1
601,Telecom ParisTech,FRA,Universities,1
601,Istituto per l'Endocrinologia e l'Oncologia Gaetano Salvatore,ITA,Government,1
603,"State University of New York, New Paltz",USA,Universities,1
604,Helmholtz Zentrum Munchen Forschungszentrum fur Umwelt und Gesundheit,DEU,Government,1
605,China University of Petroleum,CHN,Universities,1
606,Guilin University of Electronic Technology,CHN,Universities,1
606,Beijing Institute of Electronics Systems Engineering,CHN,Government,1
606,Advanced Institutes of Convergence Technology,KOR,Government,1
609,Medtronic *,MUL,Companies,2
610,"Services Repartis, Architectures, Modelisation, Validation, Administration des Reseaux",FRA,Government,1
611,Kunming University of Science and Technology,CHN,Universities,1
611,Anhui Agricultural University,CHN,Universities,1
613,Institut de Recerca contra la Leucemia Josep Carreras,ESP,Health,1
614,Brigham and Women's Hospital *,USA,Health,1
615,NIHR Oxford Biomedical Research Centre,GBR,Health,1
616,Fundacion Josep Carreras *,ESP,Non-Profit,1
616,Istituto Nazionale dei Tumori Fondazione Giovanni Pascale IRCCS,ITA,Health,1
618,Ingenierie des Materiaux Polymeres,FRA,Government,1
618,"University of California, San Francisco *",USA,Universities,1
620,Princess Margaret Cancer Centre,CAN,Health,1
620,"Institute of Semiconductors, Chinese Academy of Sciences",CHN,Government,1
622,Leibniz Institut fur Katalyse,DEU,Government,1
622,"Chengdu Organic Chemicals Company Ltd, Chinese Academy of Sciences",CHN,Government,1
624,Laboratoire Traitement et Communication de l'Information,FRA,Government,1
625,Wuhan Union Hospital,CHN,Health,1
626,Yangzhou University,CHN,Universities,1
627,National Heart Lung and Blood Institute,USA,Health,1
628,Institute of Chemical Biology and Fundamental Medicine Russian Academy of Sciences,RUS,Government,1
629,Guangdong Academy of Agricultural Sciences,CHN,Government,1
629,"University of Michigan, Ann Arbor *",USA,Universities,1
631,Shandong Computer Science Center,CHN,Non-Profit,1
632,Max Planck Institut fur Kohlenforschung,DEU,Government,1
633,Nantong University *,CHN,Universities,1
634,Fraunhofer Institut fur Angewandte Optik und Feinmechanik,DEU,Government,1
634,"Aerospace Information Research Institute, Chinese Academy of Sciences",CHN,Government,1
636,Max Planck Institut fur Molekulare Pflanzenphysiologie,DEU,Government,1
637,China Academy of Space Technology,CHN,Government,1
638,Institut Curie,FRA,Health,1
639,Affiliated People's Hospital of Jiangsu University,CHN,Health,1
640,National Engineering Research Center for Information Technology in Agriculture,CHN,Non-Profit,1
640,Max Planck Institut fur Multidisziplinare Naturwissenschaften,DEU,Government,1
642,"Institute of Microelectronics, Chinese Academy of Sciences",CHN,Government,1
642,Sungkyunkwan University,KOR,Universities,1
644,China University of Mining and Technology,CHN,Universities,1
644,National Institute of Diabetes and Digestive and Kidney Diseases,USA,Health,1
646,Istituto di Farmacologia Traslazionale,ITA,Government,1
647,Centro de Investigacion Biomedica en Red sobre Enfermedades Neurodegenerativas,ESP,Health,1
648,"Novartis Pharmaceuticals, United States",USA,Companies,1
649,Emory Healthcare,USA,Health,1
650,Southwest University *,CHN,Universities,1
651,Korea Electronics Technology Institute,KOR,Government,1
651,Chevron Corp,USA,Companies,1
651,Gwangju Institute of Science and Technology,KOR,Universities,1
654,University of Massachusetts Medical School,USA,Universities,1
655,H. Lee Moffitt Cancer Center and Research Institute,USA,Health,1
656,National Cancer Centre,SGP,Health,2
657,Beijing Aerospace Automatic Control Institute,CHN,Government,1
657,Max Planck Institut fur Molekulare Zellbiologie und Genetik,DEU,Government,1
659,Institut de Sciences des Materiaux de Mulhouse,FRA,Government,1
660,Centro de Quimica Organica Manuel Lora Tamayo CS,ESP,Government,1
661,Korea Food Research Institute,KOR,Government,1
662,"Toyota Motor Corp, Japan",JPN,Companies,1
663,"STMicroelectronics, France",FRA,Companies,1
664,State Grid Shanghai Electric Power Co,CHN,Companies,1
664,University of Tokyo *,JPN,Universities,1
666,Netherlands Cancer Institute - Antoni van Leeuwenhoek Hospital,NLD,Health,1
667,Lankenau Institute for Medical Research,USA,Health,1
668,Anhui University,CHN,Universities,1
669,University of Macau,MAC,Universities,1
669,The Arizona Cancer Center,USA,Health,1
671,National Institute on Aging,USA,Health,1
672,Wuyi University,CHN,Universities,1
672,State Grid Henan Electric Power Co,CHN,Companies,1
672,Hackensack University Medical Center,USA,Health,1
675,Springer Nature *,MUL,Companies,2
676,Parque Cientifico y Tecnologico de Vizcaya,ESP,Non-Profit,1
677,Deutsche Forschungszentrum fur Kunstliche Intelligenz,DEU,Government,1
678,Max Planck Gesellschaft *,DEU,Government,1
679,GeneDx,USA,Companies,1
680,Donghua University,CHN,Universities,1
681,Doheny Eye Institute,USA,Health,1
682,Xinxiang Medical University,CHN,Universities,1
683,Ecole Nationale Superieure de Chimie de Paris,FRA,Universities,1
684,Helmholtz Institute Ulm,DEU,Government,1
685,Weizmann Institute of Science,ISR,Universities,1
686,Beijing Academy of Agriculture and Forestry Sciences,CHN,Companies,1
687,Hunan Institute of Science and Technology,CHN,Universities,1
688,Institut de Bioenginyeria de Catalunya,ESP,Government,1
689,Royal Netherlands Academy of Arts and Sciences *,NLD,Government,1
690,National Institute of Standards and Technology *,USA,Government,1
690,Taiyuan University of Technology,CHN,Universities,1
690,Changzhou University,CHN,Universities,1
693,National Heart Centre Singapore,SGP,Health,1
694,Zhejiang Sci-Tech University,CHN,Universities,1
695,Hohai University,CHN,Universities,1
695,Nanchang University *,CHN,Universities,1
695,Seattle Cancer Care Alliance ,USA,Health,1
698,"Schlumberger, United States",USA,Companies,1
699,Institute of Macromolecular Chemistry of the ASCR,CZE,Government,1
700,Wenzhou University,CHN,Universities,1
701,Pasteur Network *,MUL,Health,1
702,Kwangwoon University,KOR,Universities,1
702,Institut de Quimica Avancada de Catalunya,ESP,Government,1
702,Hanyang University *,KOR,Universities,1
702,Icahn School of Medicine at Mount Sinai,USA,Universities,1
706,Shandong University of Science and Technology,CHN,Universities,1
707,China Academy of Information and Communications Technology,CHN,Government,1
708,Telecom SudParis *,FRA,Universities,1
709,"Hyundai Motor Co, South Korea",KOR,Companies,1
710,Industrial Technology Research Institute of Taiwan,TWN,Government,1
710,Shandong Academy of Agricultural Sciences *,CHN,Government,1
712,Dongguan University of Technology,CHN,Universities,1
713,Institut Parisien de Chimie Moleculaire,FRA,Government,1
714,Translational Research Institute,AUS,Companies,1
715,Barcelona Institute of Science and Technology *,ESP,Government,1
716,"Centro de Investigacion Biomedica en Red en Bioingenieria, Biomateriales y Nanomedicina",ESP,Health,1
717,China National Rice Research Institute,CHN,Government,1
718,Honda Motor Co Ltd *,MUL,Companies,2
719,Infineon Technologies Germany,DEU,Companies,1
719,"STMicroelectronics, Italy",ITA,Companies,1
721,Korea Basic Science Institute,KOR,Government,1
722,IrsiCaixa AIDS Research Institute,ESP,Health,1
723,Huaqiao University,CHN,Universities,1
724,Mount Sinai Health System *,USA,Health,1
725,RIKEN-Institute of Physical and Chemical Research,JPN,Government,1
726,"Hitachi Ltd, Japan",JPN,Companies,1
727,PetroChina Co Ltd,CHN,Companies,1
728,Institut de Recherche sur le Cancer de Lille *,FRA,Health,1
728,The Royal Marsden NHS Foundation Trust,GBR,Health,1
730,The Florida A&M University and The Florida State University College of Engineering,USA,Universities,1
731,Rutgers Cancer Institute of New Jersey,USA,Health,1
731,Johns Hopkins Medicine,USA,Health,1
733,Washington University Medical Center ,USA,Health,1
733,Molecular Foundry,USA,Government,1
735,Institute for Color Science and Technology,IRN,Government,1
735,Centre of Molecular and Macromolecular Studies Polish Academy of Sciences,POL,Government,1
737,Hospital Universitario HM Sanchinarro,ESP,Health,1
738,Columbia University *,USA,Universities,1
739,Beijing University of Technology,CHN,Universities,1
739,Duke University *,USA,Universities,1
741,Forsyth Institute,USA,Health,1
742,University of Illinois at Urbana-Champaign *,USA,Universities,1
742,Centro Nacional de Investigaciones Cardiovasculares,ESP,Health,1
744,UCLA Health System,USA,Health,1
745,Changsha University of Science and Technology,CHN,Universities,1
745,"University of North Carolina, Chapel Hill *",USA,Universities,1
745,Washington University in Saint Louis *,USA,Universities,1
745,Institut pour l'Avancee des Biosciences,FRA,Government,1
749,Daegu Haany University,KOR,Universities,1
750,Leibniz-Institut fur Analytische Wissenschaften,DEU,Government,1
751,Parque Tecnologico de Ciencias de la Salud,ESP,Non-Profit,1
752,Roswell Park Cancer Institute,USA,Health,1
752,Guangdong Pharmaceutical University,CHN,Universities,1
754,Children's Hospital Boston  *,USA,Health,1
755,National Renewable Energy Laboratory,USA,Government,1
755,Chinese Academy of Surveying and Mapping,CHN,Government,1
757,"Institute of Software, Chinese Academy of Science",CHN,Government,1
758,Max Planck Institut fur Herz und Lungenforschung,DEU,Government,1
759,Leibniz-Institut fur innovative Mikroelektronik,DEU,Government,1
759,Veterinary Research Institute,CZE,Government,1
761,"Fujian Institute of Research On the Structure of Matter, Chinese Academy of Sciences",CHN,Government,1
761,CCTEG Xi'an Research Institute,CHN,Government,1
763,"Ford Motor Co, USA",USA,Companies,1
763,Foshan University,CHN,Universities,1
763,"ExxonMobil, USA",USA,Companies,1
766,Universite Paris-Saclay *,FRA,Universities,1
767,Toyota Technological Institute,MUL,Universities,2
768,China Electronics Technology Group Corp No 38 Research Institute,CHN,Non-Profit,1
768,Joslin Diabetes Center,USA,Health,1
770,Singapore Institute of Manufacturing Technology,SGP,Government,2
771,State Grid Jiangsu Electric Power Research Institute,CHN,Companies,1
772,Abbott Laboratories *,MUL,Companies,2
773,Yale University *,USA,Universities,1
774,Southern University of Science and Technology,CHN,Universities,1
775,Shandong Agricultural University,CHN,Universities,1
775,Instituto de Salud Carlos III *,ESP,Health,1
777,Institut Paoli Calmettes,FRA,Health,1
778,"Innovation Academy for Precision Measurement Science and Technology, Chinese Academy of Sciences",CHN,Government,1
779,Jilin Institute of Chemical Technology,CHN,Universities,1
779,State Grid Shaanxi Electric Power Research Institute,CHN,Non-Profit,1
781,Wadsworth Center,USA,Health,1
782,Catholic University of Leuven,BEL,Universities,1
783,National Institute of Advanced Industrial Science & Technology,JPN,Government,1
784,Xi'an University of Technology,CHN,Universities,1
784,Technical University of Denmark,DNK,Universities,1
784,Centres de Recerca de Catalunya *,ESP,Non-Profit,1
787,Nanjing Agricultural University,CHN,Universities,1
787,"Shenyang Institute of Automation, Chinese Academy of Sciences",CHN,Government,1
787,State Grid Fujian Electric Power Research Institute,CHN,Non-Profit,1
790,Purdue University,USA,Universities,1
791,Laboratoire d'Informatique Gaspard-Monge,FRA,Government,1
792,Centro de Investigacion Biomedica en Red de Enfermedades Hepaticas y Digestivas,ESP,Health,1
792,Laboratoire des Signaux et Systemes,FRA,Government,1
792,National Chemical Laboratory,IND,Government,1
792,Procter & Gamble Co *,MUL,Companies,2
796,Peter Maccallum Cancer Centre,AUS,Health,1
797,North University of China,CHN,Universities,1
798,Harbin University of Science and Technology,CHN,Universities,1
799,National Human Genome Research Institute,USA,Health,1
800,Hong Kong Polytechnic University,HKG,Universities,1
801,Institute for Basic Science,KOR,Government,1
801,Max Planck Institut fur Pflanzenzuchtungsforschung,DEU,Government,1
803,"Kunming Institute of Zoology, Chinese Academy of Sciences",CHN,Government,1
804,Hubei University of Technology,CHN,Universities,1
804,"Institute of Coal Chemistry, Chinese Academy of Sciences",CHN,Government,1
